"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2347","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:55:34,FALSE,NA,"807267455882039296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChantellDawnSny",5266,TRUE,FALSE,NA,NA
"2348","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:55:32,FALSE,NA,"807267448869257220",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAGATrumpUSA",5266,TRUE,FALSE,NA,NA
"2349",".@Sen_JoeManchin meeting w/@realDonaldTrump delayed while Manchin engages battle for UMWA retiree benefits. https://t.co/dcre83oz4o",FALSE,0,NA,2016-12-09 16:55:32,FALSE,NA,"807267447346724864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WVOutdoors",0,FALSE,FALSE,NA,NA
"2350","@TheFreshBrew @realDonaldTrump @Michele_Wyatt66 Just say it: I was lying. It wasn't Pence. It was Trump. Carrier said so.

I'll wait",FALSE,0,"TheFreshBrew",2016-12-09 16:55:31,FALSE,"807266580803551232","807267445220278272","47010384","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Adolf_Lundgren",0,FALSE,FALSE,NA,NA
"2351","@AndyPuzder @USDOL @realDonaldTrump typical trump selection - a cabinet of top class jerks",FALSE,0,"AndyPuzder",2016-12-09 16:55:29,FALSE,"807067429792862208","807267434508021760","17494466","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wordswurdsweird",0,FALSE,FALSE,NA,NA
"2352","RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https://t.co/j58e8aacrE https://t.…",FALSE,0,NA,2016-12-09 16:55:25,FALSE,NA,"807267418670252033",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RealTexan46",3,TRUE,FALSE,NA,NA
"2353","RT @HillarysAmerica: Recount attempts actually show @realDonaldTrump GAINING votes! https://t.co/cvFwmG1r3j",FALSE,0,NA,2016-12-09 16:55:24,FALSE,NA,"807267413683118080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SirYussly",283,TRUE,FALSE,NA,NA
"2354","RT @billmckibben: 800 earth scientists ask @realDonaldTrump to pay heed to, you know, science. https://t.co/smvdFz2H3h",FALSE,0,NA,2016-12-09 16:55:23,FALSE,NA,"807267409325387777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","singeroftales",280,TRUE,FALSE,NA,NA
"2355","But GOD-Definite Sign of DIVINE INTERVENTION in TRUMP Victory! https://t.co/h1tpMRhJ9g via @worldnetdaily… https://t.co/q2KsrZPNVI",FALSE,0,NA,2016-12-09 16:55:21,TRUE,NA,"807267403671498752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GlitterGirl4God",0,FALSE,FALSE,NA,NA
"2356","@steelworkers @realDonaldTrump #trump is a PATHETIC HYPOCRITE who buys steel from China HE'S A RIDICULOUS JOKE #imwithchuck #wearewithchuck",FALSE,0,"steelworkers",2016-12-09 16:55:20,FALSE,"806710881056854016","807267395647705089","108993692","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OccupyThDream67",0,FALSE,FALSE,NA,NA
"2357","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 16:55:16,FALSE,NA,"807267380564922368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jakesCove_US",163,TRUE,FALSE,NA,NA
"2358","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 16:55:14,FALSE,NA,"807267373682020352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TCWARL",163,TRUE,FALSE,NA,NA
"2359","RT @HandelsblattGE: Goldman Sachs CEO Lloyd Blankfein: @realDonaldTrump may turn out to be better than people think https://t.co/Ecixzl1WZl",FALSE,0,NA,2016-12-09 16:55:13,FALSE,NA,"807267369592770561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","revolution_fr",9,TRUE,FALSE,NA,NA
"2360","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 16:55:13,FALSE,NA,"807267368468520960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marktheonegun",1321,TRUE,FALSE,NA,NA
"2361","RT @CarmitaI: @realDonaldTrump you have never worked 1% of what #chuckjones has worked for steel workers ! companies flee for the same #Tru…",FALSE,0,NA,2016-12-09 16:55:10,FALSE,NA,"807267353570328576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grandpooba5440",1,TRUE,FALSE,NA,NA
"2362","RT @CampaignLegal: BIPARTISAN coalition calls on @realDonaldTrump to divest business holdings, avoid any appearance of conflict. Read: http…",FALSE,0,NA,2016-12-09 16:55:07,FALSE,NA,"807267341688041472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThorningMichael",10,TRUE,FALSE,NA,NA
"2363","It's funny because everyone thought Trump would not accept the Election results... #SoreLosers #Election2016… https://t.co/6rpMPiaGTH",FALSE,0,NA,2016-12-09 16:55:07,TRUE,NA,"807267340962381824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sam_fonseca",0,FALSE,FALSE,NA,NA
"2364","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 16:55:06,FALSE,NA,"807267339293126656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dot0613",1321,TRUE,FALSE,NA,NA
"2365","RT @MiroWare: @AndyPuzder @BarbarianCap @USDOL @realDonaldTrump  Puzder was accused of beating his wife in multiple incidents. https://t.co…",FALSE,0,NA,2016-12-09 16:55:03,FALSE,NA,"807267326856953858",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wordswurdsweird",3,TRUE,FALSE,NA,NA
"2366","RT @CampaignLegal: Not putting biz into #blindtrust will undermine public confidence in @realDonaldTrump's decisions --@thetrevorpotter htt…",FALSE,0,NA,2016-12-09 16:55:02,FALSE,NA,"807267322482348033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IssueOneReform",3,TRUE,FALSE,NA,NA
"2367","RT @bradbainum: Part of the at least $650,000,000 @realDonaldTrump owes in debt is owed to Goldman Sachs. https://t.co/MRGMYKpnDi",FALSE,0,NA,2016-12-09 16:55:01,FALSE,NA,"807267317776269312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmabeckerman1",43,TRUE,FALSE,NA,NA
"2368","RT @KoloskiSandy: Wow.....DONALD J. TRUMP IS THE NEW PEOPLE'S PRESIDENT.....PASS THIS ON @FoxNews @realDonaldTrump @OutnumberedFNC @JudgeJe…",FALSE,0,NA,2016-12-09 16:54:58,FALSE,NA,"807267303062638592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karen_gray_golf",33,TRUE,FALSE,NA,NA
"2369","Yo trump, what are you about to do about that lame inheritance tax that the Obama administration made. It's mine.  @realDonaldTrump",FALSE,0,NA,2016-12-09 16:54:56,FALSE,NA,"807267297974849536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imwhitley1994",0,FALSE,FALSE,NA,NA
"2370","@mike_pence @realDonaldTrump oh yeah go Trump go",FALSE,0,"mike_pence",2016-12-09 16:54:55,FALSE,"806997013841711104","807267291582828544","22203756","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CleenTable",0,FALSE,FALSE,NA,NA
"2371","@owillis any normal person dismissed @RealAlexJones as a sycophant of @realDonaldTrump 
Jones stands for NOTHING like trump",FALSE,2,"owillis",2016-12-09 16:54:54,FALSE,"807254262883504130","807267289380728832","3497941","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaeldutcher",0,FALSE,FALSE,NA,NA
"2372","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 16:54:48,FALSE,NA,"807267264282116099",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AhhWaiting",163,TRUE,FALSE,NA,NA
"2373","@realDonaldTrump Ha,ja, ja, LoL. One de stable low popularity Trump, fills the whole basket.",FALSE,0,"realDonaldTrump",2016-12-09 16:54:47,FALSE,"807057700857188355","807267260251389952","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deliarobinson21",0,FALSE,FALSE,NA,NA
"2374","#TrumpUniversity head @realDonaldTrump uses @WhiteHouse to rake in $$$ from @ApprenticeNBC  https://t.co/mjyWobRgnQ @HeathaT @transition2017",FALSE,0,NA,2016-12-09 16:54:47,FALSE,NA,"807267258351357953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheFreedomSuite",0,FALSE,FALSE,NA,NA
"2375","Not putting biz into #blindtrust will undermine public confidence in @realDonaldTrump's decisions --@thetrevorpotter https://t.co/CAARuRl4xj",FALSE,2,NA,2016-12-09 16:54:43,FALSE,NA,"807267241561624576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CampaignLegal",3,FALSE,FALSE,NA,NA
"2376",".@realDonaldTrump @KellyannePolls There is nothing strategic about cabinet picks. Trump is lazy, letting others do the thinking and picking!",FALSE,0,NA,2016-12-09 16:54:36,FALSE,NA,"807267210888617984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VoiceToHear",0,FALSE,FALSE,NA,NA
"2377","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:54:35,FALSE,NA,"807267209852633088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarrylBannister",5266,TRUE,FALSE,NA,NA
"2378","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:54:35,FALSE,NA,"807267206660820992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaLa37",5266,TRUE,FALSE,NA,NA
"2379","@latinaorgullo @StephenAtHome @realDonaldTrump @HillaryClinton Hey Patricia is this why you voted for Trump? https://t.co/0ywf6QOizv",FALSE,0,"latinaorgullo",2016-12-09 16:54:32,FALSE,"807069231107993600","807267194610458624","786629745647710208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrochetJanet",0,FALSE,FALSE,NA,NA
"2380","A fascinating #visual #analysis of @TIME's cover of @realDonaldTrump:  https://t.co/GrIJb4wR9G",FALSE,0,NA,2016-12-09 16:54:27,FALSE,NA,"807267175396474880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hopefulleonard",0,FALSE,FALSE,NA,NA
"2381","@IBitchHere @realDonaldTrump @MarkBurnettTV Burnett gave a piece of the action because ""Trump"" made it part of the deal. Just an Actor.",FALSE,0,"IBitchHere",2016-12-09 16:54:24,FALSE,"807256792942211072","807267163752935425","2329802842","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","19Lyds",0,FALSE,FALSE,NA,NA
"2382","BREAKING: #CrookedLyingDonald @realDonaldTrump's #SBA nominee gave him $7 million - @CNNPolitics

#NotMyPresident <ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/54xKET9Rla",FALSE,0,NA,2016-12-09 16:54:18,FALSE,NA,"807267138419523585",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SluttySlutSlut1",0,FALSE,FALSE,NA,NA
"2383","Retweeted Trump for Catholics (@DJTforCatholics):

How @realDonaldTrump ended Dems' 144-year winning streak in... https://t.co/0LbUzFTJto",FALSE,0,NA,2016-12-09 16:54:17,FALSE,NA,"807267134048976896",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ChantellDawnSny",0,FALSE,FALSE,NA,NA
"2384","@realDonaldTrump Mr. Trump get me on your team! I am a farmer from Colorado that can help move mountains of S___!",FALSE,0,"realDonaldTrump",2016-12-09 16:54:17,FALSE,NA,"807267132803321858","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schnorr8300",0,FALSE,FALSE,NA,NA
"2385","@realDonaldTrump is a disgrace! https://t.co/PuWoMnCVr1 #notmypresident #StillWithHer #humanity",FALSE,0,"realDonaldTrump",2016-12-09 16:54:17,FALSE,NA,"807267132761206784","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeahSantat",0,FALSE,FALSE,NA,NA
"2386","RT @apimentel63: @mmpadellan @peevee24 @thedailybeast  @realDonaldTrump   trump: con with title!",FALSE,0,NA,2016-12-09 16:54:17,FALSE,NA,"807267131322724352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mmpadellan",1,TRUE,FALSE,NA,NA
"2387","RT @frangeladuo: Trump Criticizes TIME For Not Calling Award 'Man Of The Year'-Innyour case @realDonaldTrump ""person"" was pushing it https:…",FALSE,0,NA,2016-12-09 16:54:16,FALSE,NA,"807267130714505216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MschRn",8,TRUE,FALSE,NA,NA
"2388","RT @Nanbee3: @jesusforpeace1 @sammypolsen12 @realDonaldTrump Humm, Calif. has the 6th largest economy in the WORLD -educated people voted a…",FALSE,0,NA,2016-12-09 16:54:15,FALSE,NA,"807267126058680320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Makati94",6,TRUE,FALSE,NA,NA
"2389","RT @DJTforCatholics: How @realDonaldTrump ended Dems' 144-year winning streak in one county @CNNPolitics https://t.co/J87q2aezqA #MAGA",FALSE,0,NA,2016-12-09 16:54:12,FALSE,NA,"807267110451712000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChantellDawnSny",2,TRUE,FALSE,NA,NA
"2390","RT @Caplea44: #donaldtrump @realDonaldTrump won't go to/read briefings, @melaniatrump #melaniatrum too good 2 live in White House. https://…",FALSE,0,NA,2016-12-09 16:54:11,FALSE,NA,"807267107230470145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VellySue",1,TRUE,FALSE,NA,NA
"2391","RT @lisareiss: @sassysassyred @realDonaldTrump I really cried knowing this great man, great American will be our next President. Love you D…",FALSE,0,NA,2016-12-09 16:54:10,FALSE,NA,"807267105154408449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisareiss",2,TRUE,FALSE,NA,NA
"2392","LIVE Stream: President-Elect Donald Trump Rally in Grand Rapids, MI https://t.co/Y3bOh4yVgQ @TrumpNewsNetwrk @realDonaldTrump @mitchellvii",FALSE,0,NA,2016-12-09 16:54:09,FALSE,NA,"807267098556858368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","patriots4trump",0,FALSE,FALSE,NA,NA
"2393","@realDonaldTrump Even Trump looked bored *yawn* A 6 yr old can read a teleprompter. Painful. https://t.co/RCM9YizO4l",FALSE,4,"realDonaldTrump",2016-12-09 16:54:07,FALSE,NA,"807267092009467904","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LisaCharlanza",3,FALSE,FALSE,NA,NA
"2394","@Adolf_Lundgren @TheFreshBrew @realDonaldTrump Enjoy the train wreck that will be Trump's presidency! You deserve it.",FALSE,0,"Adolf_Lundgren",2016-12-09 16:54:07,FALSE,"807265225191919617","807267090897911808","806853743002189824","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michele_Wyatt66",0,FALSE,FALSE,NA,NA
"2395","@realDonaldTrump trump country isn't going to like a fast food exec as labor secretary. An industry that represents the lowest wages",FALSE,0,"realDonaldTrump",2016-12-09 16:54:04,FALSE,NA,"807267079497850880","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","submissiveman9",0,FALSE,FALSE,NA,NA
"2396","@mtaibbi  and @realDonaldTrump want to wager ,soon to be Prezident Trump, owes appointed bankers billions. With his generals war will be<ed><U+00A0><U+00BD><ed><U+00B4><U+00A8><ed><U+00A0><U+00BD><ed><U+00B1><U+0088><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>.",FALSE,0,"mtaibbi",2016-12-09 16:54:04,FALSE,"807259492937297920","807267077283348482","38271276","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hammerpoint",0,FALSE,FALSE,NA,NA
"2397","TRUMP Military  experience  my money got me out of it. @realDonaldTrump @GOPtalk  @foxnewsalert @WeDaGOPNow https://t.co/Ey4GcE1wkP",FALSE,0,NA,2016-12-09 16:54:02,FALSE,NA,"807267070262071297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gfreeber",1,FALSE,FALSE,NA,NA
"2398","RT @DavidWGibson: @realDonaldTrump President Elect Trump doesn't get nearly enough credit for what he's done/is doing! Who else in his posi…",FALSE,0,NA,2016-12-09 16:54:01,FALSE,NA,"807267067183316992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeannaEckert",1,TRUE,FALSE,NA,NA
"2399","@realDonaldTrump Latinas for Trump &amp; bikers for Trump united Love you guys! Millions bikers goin protect Trump &amp; us. https://t.co/Bn42cr1eqT",FALSE,0,"realDonaldTrump",2016-12-09 16:54:00,FALSE,"807057700857188355","807267062586507264","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","gafdpaz",0,FALSE,FALSE,NA,NA
"2400","RT @KoloskiSandy: Wow.....DONALD J. TRUMP IS THE NEW PEOPLE'S PRESIDENT.....PASS THIS ON @FoxNews @realDonaldTrump @OutnumberedFNC @JudgeJe…",FALSE,0,NA,2016-12-09 16:53:58,FALSE,NA,"807267052968968192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RogerForTRUMP",33,TRUE,FALSE,NA,NA
"2401","RT @DeepakChopra: Conway on @realDonaldTrump Trump 'Apprentice' He'll do it in his spare time. Is this to Make America Great Again ?  https…",FALSE,0,NA,2016-12-09 16:53:58,FALSE,NA,"807267051836317696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jelaine",43,TRUE,FALSE,NA,NA
"2402","@realDonaldTrump @mike_pence trump is broke and can't pay his employees yet again; money will go in his pockets when he files bankruptcy",FALSE,0,"realDonaldTrump",2016-12-09 16:53:50,FALSE,"806995622117122048","807267020479700992","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peritweeter",0,FALSE,FALSE,NA,NA
"2403","LIVE: President-Elect Trump Rally for John Kennedy in Baton Rouge... https://t.co/A2WpXk8vJ8 @TrumpNewsNetwrk @realDonaldTrump @mitchellvii",FALSE,0,NA,2016-12-09 16:53:50,FALSE,NA,"807267020471406592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","patriots4trump",1,FALSE,FALSE,NA,NA
